"screen_name","status_id","created_at","text","favorite_count","retweet_count","display_text_width","lang","urls_expanded_url","media_type","source","hashtags","is_retweet"
"ONU_es","xx1503867387996786690","2022-03-15 22:55:00","<U+0001F6A8> Más alimentos en movimiento para #Ucrania:

Camiones del WFP transportan 88 TM de ravioles enlatados desde nuestro almacén en Rzeszow, #Polonia, rumbo a #Dnipro. https://t.co/dg1cfjOLG2",0,18,140,"es",,,"Twitter Web App","Ucrania",TRUE
"ONU_es","xx1503808750938824708","2022-03-15 19:02:00","""Una escalada de la guerra, ya sea por accidente o por diseño, es una amenaza para toda la humanidad"".

-- @antonioguterres reitera su llamado para un cese inmediato de las hostilidades en Ucrania. https://t.co/4YPOykrGnp https://t.co/cTu9PNcm0E",127,66,221,"es","https://news.un.org/es/story/2022/03/1505552","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1503768898172243973","2022-03-15 16:23:38","Las mujeres tienen una carga desproporcionada de trabajo doméstico que ha empeorado con la pandemia.

Todos podemos construir una #GeneraciónIgualdad compartiendo las tareas en la casa, así como el cuidado de los niños y familiares enfermos. https://t.co/gMwTCtuRZH https://t.co/U84TPw3VJe",113,61,265,"es","https://interactive.unwomen.org/multimedia/feature/generationequalityrising/es/index.html","photo","Twitter Media Studio","GeneraciónIgualdad",FALSE
"ONU_es","xx1503659517258522639","2022-03-15 09:09:00","""Para forjar el futuro sostenible que necesitamos, las mujeres y las niñas deben estar en primera línea, liderando el camino"".

-- @antonioguterres, en la inauguración de la sesión anual de la Comisión sobre la Condición de la Mujer. https://t.co/Mdj0baMc6Z #CSW66",71,29,264,"es","https://news.un.org/es/story/2022/03/1505542",,"TweetDeck","CSW66",FALSE
"ONU_es","xx1503520098606145537","2022-03-14 23:55:00","Solicitar asilo es un derecho humano fundamental de quienes huyen de la violencia, la persecución y la guerra. 

Todas las personas tienen derecho a buscar asilo. https://t.co/l3GpVHu90p vía @ACNURamericas https://t.co/HOgPncoW2y",154,66,205,"es","https://www.acnur.org/es-es/asilo-y-migracion.html","photo","TweetDeck",,FALSE
"ONU_es","xx1503476562385063940","2022-03-14 21:02:00","Ucrania: Los bombardeos contra centros y trabajadores sanitarios deben cesar de inmediato.

Atacar a los más vulnerables (bebés, niños, embarazadas y enfermos) es un acto de crueldad inadmisible. https://t.co/HlfPwPRJxN",150,85,219,"es","https://news.un.org/es/story/2022/03/1505492",,"TweetDeck",,FALSE
"ONU_es","xx1503434025586900996","2022-03-14 18:12:58","""Necesitamos paz.
 Paz para el pueblo de Ucrania. 
 Paz para nuestro mundo. 
 Necesitamos paz ahora.""

-- @antonioguterres. https://t.co/4YPOykJhLZ https://t.co/TLMGGM3yPE",258,101,147,"es","https://news.un.org/es/story/2022/03/1505552","photo","Twitter Web App",,FALSE
"ONU_es","xx1503419888697815040","2022-03-14 17:16:48","De Ucrania
De Afganistán
De Mali
De Etiopía
De la República Democrática del Congo
De Irak
De Myanmar
Del Sahel
De Sudán del Sur
De Siria
De Venezuela
De Yemen

Vengan de donde vengan, estamos #ConLosRefugiados. https://t.co/QrXv7HBgXY",0,73,140,"es",,,"Twitter for iPhone",,TRUE
"ONU_es","xx1503377579444781056","2022-03-14 14:28:41","El 14 de marzo es el #DíaDeLasMatemáticas.

Celebremos el poder de las #matemáticas para ayudarnos a entender el mundo y construir un futuro mejor para todos.

<U+0001F9EE> https://t.co/NdVHPBx85j https://t.co/hZ0GB80SR4",0,113,140,"es",,,"Twitter for iPhone","DíaDeLasMatemáticas matemáticas",TRUE
"ONU_es","xx1503355593586847751","2022-03-14 13:01:19","Lo que compartimos en línea puede tener consecuencias en la vida real.

En internet circula mucha información falsa que puede dificultar el acceso a información vital durante una crisis.

Verifica los datos antes de compartirlos. https://t.co/wIWfm4o8la #PrometoPausar https://t.co/7YoIVt9X6X",119,62,268,"es","https://shareverified.com/es/","photo","Twitter Media Studio","PrometoPausar",FALSE
"ONU_es","xx1503340545552392192","2022-03-14 12:01:31","El encuentro más importante del año sobre igualdad de género arranca este lunes en la ONU con líderes y activistas de todo el mundo. 

La crisis climática y su efecto desproporcionado sobre las mujeres y niñas estará en el centro de los debates. https://t.co/hmifuw9yVB #CSW66 https://t.co/r5vi1RzM7s",140,66,276,"es","http://unwo.men/ungn50Igrg5","photo","Twitter Web App","CSW66",FALSE
"ONU_es","xx1503329728241053700","2022-03-14 11:18:32","No basta con no ser racista. Debemos ser antirracistas.
 
En nuestra historia.
En nuestros hogares.
En nuestras comunidades.
En nuestras escuelas.
En nuestros lugares de culto.
En nuestros lugares de trabajo.
En nuestras familias.
En nuestros corazones.
 
#CombateElRacismo https://t.co/EUp83mjhmr",0,58,140,"es",,,"Twitter for iPhone",,TRUE
"ONU_es","xx1503306094617182208","2022-03-14 09:44:37","La paz nos une sin importar la edad, la raza, la religión, el género o las fronteras.

La paz es la herramienta fundamental para crear un mundo mejor para todas las personas. <U+0001F4AB>.

Explora el poder del diálogo entre civilizaciones: https://t.co/IvAnWbmp0x https://t.co/DpLGYJTDE2",0,103,139,"es",,,"Twitter for iPhone",,TRUE
"ONU_es","xx1503190174947291141","2022-03-14 02:04:00","Los bebés #NoSonUnObjetivo.

Los niños #NoSonUnObjetivo.

Los civiles #NoSonUnObjetivo. 

Los hospitales #NoSonUnObjetivo.

Los trabajadores de la salud #NoSonUnObjetivo.

Las escuelas #NoSonUnObjetivo.

Los trabajadores humanitarios #NoSonUnObjetivo. https://t.co/LJuoONMVIZ",327,155,251,"es",,"photo","Twitter Media Studio","NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo",FALSE
"ONU_es","xx1503129525441417223","2022-03-13 22:03:00","<U+0001F4F8>: Preámbulo de la Carta de la ONU. 

El uso de la fuerza de un país contra otro está mal y va en contra de la Carta. 

@antonioguterres subrayó que los valores de la Carta deben prevalecer: ""Nunca debemos darnos por vencidos"". https://t.co/EbGbA0qWPJ https://t.co/gVHg9ni59Y",174,91,251,"es","https://www.un.org/es/about-us/un-charter","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1503068624013205509","2022-03-13 18:01:00","<U+0001F4F7>: ""El bien vence al mal"" es un monumento a la paz instalado en nuestra sede de NYC y compuesto por partes de misiles reales.

Para lograr un futuro pacífico y sostenible, el mundo debe librarse de las armas nucleares. https://t.co/tgynqUE5zD",361,110,218,"es",,"photo","Twitter Media Studio",,FALSE
"ONU_es","xx1503008981320622082","2022-03-13 14:04:00","1 millón de niños han huido de la guerra en Ucrania.

UNICEF está haciendo todo lo posible para ayudarlos, pero la única solución verdadera es la paz. https://t.co/piHD2Jm1wS https://t.co/lQCWDaTFNt",357,132,174,"es","https://www.unicef.org/es/emergencias/guerra-ucrania-supone-amenaza-inmediata-para-ninos-y-ninas","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1502947828108300289","2022-03-13 10:01:00","El liderazgo de las mujeres y las niñas ayuda a crear un mundo mejor en:
<U+0001F331>conservación
<U+0001F331>agricultura
<U+0001F331>energías renovables
<U+0001F331>#AcciónClimática

Son agentes de cambio y deben ser parte de la solución para un futuro más sostenible: https://t.co/eFy42s1gLF #8M #DíaDeLasMujeres https://t.co/oQki7TTka5",119,45,270,"es","https://www.unwomen.org/es/noticias/articulo-explicativo/2022/03/articulo-explicativo-por-que-las-mujeres-deben-ocupar-un-lugar-preponderante-en-las-medidas-de-accion-por-el-clima","photo","Twitter Media Studio","AcciónClimática 8M DíaDeLasMujeres",FALSE
"ONU_es","xx1502827787110952960","2022-03-13 02:04:00","Los bebés #NoSonUnObjetivo.

Los niños #NoSonUnObjetivo.

Los civiles #NoSonUnObjetivo. 

Los hospitales #NoSonUnObjetivo.

Los trabajadores de la salud #NoSonUnObjetivo.

Las escuelas #NoSonUnObjetivo.

Los trabajadores humanitarios #NoSonUnObjetivo. https://t.co/yAsoj8dPcp",365,179,251,"es",,"photo","TweetDeck","NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo",FALSE
"ONU_es","xx1502768395627872258","2022-03-12 22:08:00","En los últimos seis años, 455 periodistas han sido asesinados en el desempeño de su labor.

Los ataques a los periodistas son ataques a la libertad de expresión. Ahora, más que nunca, debemos reclamar protección para los periodistas. https://t.co/o2AoZqK0uF Vía @UNESCO_es https://t.co/iN3uY4xC4m",104,75,272,"es","https://www.unesco.org/es/articles/el-modelo-de-negocio-de-los-medios-de-comunicacion-esta-roto-poniendo-en-peligro-nuestro?hub=701","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1502706487948419082","2022-03-12 18:02:00","Las mujeres son fundamentales en la promoción de la justicia, la paz y la seguridad. Sin embargo, tienen muy poca participación en esos procesos. 

Conoce más sobre el poder de las mujeres en la consolidación de la paz: https://t.co/gz96CmL8qv  Vía @ONUMujeres https://t.co/nkSz4OozBS",193,87,260,"es","http://www.unwomen.org/es/news/in-focus/women-peace-security","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1502647096297476101","2022-03-12 14:06:00","El racismo existe en todas las sociedades.

Pero cada uno de nosotros puede denunciar las expresiones y actos de racismo.

Así puedes #CombateElRacismo, hoy y todos los días: https://t.co/jwzhqvhg9z https://t.co/5b9BkVZJ3c",218,106,198,"es","https://www.un.org/es/fight-racism/get-involved/engage","photo","Twitter Media Studio","CombateElRacismo",FALSE
"ONU_es","xx1502586446858833929","2022-03-12 10:05:00","Ha llegado el momento de acelerar la transición hacia las energías renovables.

Una transición rápida y bien gestionada es el único camino.

-- @antonioguterres pide transformar la economía de los combustibles fósiles tras el informe del @IPCC_CH.
https://t.co/6rckfp4Nyy https://t.co/54KESi4jom",107,38,271,"es","https://news.un.org/es/story/2022/02/1504702","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1502468167557279747","2022-03-12 02:15:00","Dejen de matar y herir a los niños.

Los niños en Ucrania están profundamente traumatizados por la guerra.

Necesitan paz, ahora.

https://t.co/piHD2JDCoq Vía @UNICEFenEspanol https://t.co/FvrbeDUF4Q",232,137,175,"es","https://www.unicef.org/es/emergencias/guerra-ucrania-supone-amenaza-inmediata-para-ninos-y-ninas","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1502406007661621250","2022-03-11 22:08:00","La información falsa durante una crisis impide que las personas se enteren de lo que pasa.

No todo lo que ves en línea es cierto. 

<U+274C> No compartas rumores.
<U+2705> Elige contenido confiable.

#PrometoPausar y verificar los datos antes de compartirlos.
https://t.co/wIWfm4FJcI https://t.co/daKjoPtucV",127,58,270,"es","https://shareverified.com/es/","photo","Twitter Media Studio","PrometoPausar",FALSE
"ONU_es","xx1502345106438905858","2022-03-11 18:06:00","Las redes sociales plantean una ""amenaza existencial"" para los medios tradicionales y confiables, poniendo en riesgo nuestro derecho fundamental a la información.

La @UNESCO_es propone recomendaciones para revertir esta tendencia. https://t.co/o2AoZr1BTf https://t.co/VW32zoJKmp",78,35,255,"es","https://www.unesco.org/es/articles/el-modelo-de-negocio-de-los-medios-de-comunicacion-esta-roto-poniendo-en-peligro-nuestro?hub=701","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1502328845197795331","2022-03-11 17:01:23","La crisis climática ya está aquí. 

Los gobiernos deben invertir urgentemente en planes de adaptación al clima. https://t.co/djCURCzyuP",0,70,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1502301996765884420","2022-03-11 15:14:42","Esta guerra debe terminar ya. El pueblo de #Ucrania necesita desesperadamente la paz. 

Hay que dar una oportunidad a la paz.

https://t.co/JLRnKaBsFE https://t.co/rXDScJMJct",0,51,140,"es",,,"Twitter Web App","Ucrania",TRUE
"ONU_es","xx1502280430439084035","2022-03-11 13:49:00","La invasión de Rusia en Ucrania ha creado una grave crisis humanitaria y de refugiados. 

La ONU está en el terreno, apoyando a los más vulnerables.

Así puedes ayudar: https://t.co/FykvUf2lqJ",56,24,192,"es","https://www.un.org/es/ukrainecrisisresponse/donate",,"TweetDeck",,FALSE
"ONU_es","xx1502224310508744708","2022-03-11 10:06:00","El @iaeaorg trabaja para promover el uso seguro y pacífico de las tecnologías nucleares y para prevenir la propagación de armas nucleares.

Más información sobre su importante misión: https://t.co/2riHoxHUEX https://t.co/qLTfljAmTV",48,17,207,"es","https://www.iaea.org/es/el-oiea/vision-general","photo","TweetDeck",,FALSE
"ONU_es","xx1502110812651106306","2022-03-11 02:35:00","Los bebés #NoSonUnObjetivo.

Los niños #NoSonUnObjetivo.

Los civiles #NoSonUnObjetivo. 

Los hospitales #NoSonUnObjetivo.

Los trabajadores de la salud #NoSonUnObjetivo.

Las escuelas #NoSonUnObjetivo.

Los trabajadores humanitarios #NoSonUnObjetivo. https://t.co/AFkrlqotGf",898,489,251,"es",,"photo","TweetDeck","NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo NoSonUnObjetivo",FALSE
"ONU_es","xx1502049911340081156","2022-03-10 22:33:00","1 millón de niños han huido de Ucrania.

UNICEF está haciendo todo lo posible para ayudarlos, pero la única solución es la paz. https://t.co/piHD2JDCoq Vía @UNICEFenEspanol https://t.co/mXASNSBvZu",320,134,172,"es","https://www.unicef.org/es/emergencias/guerra-ucrania-supone-amenaza-inmediata-para-ninos-y-ninas","photo","TweetDeck",,FALSE
"ONU_es","xx1502013169497214995","2022-03-10 20:07:00","""Esta violencia sin sentido debe acabar.

Fin al derramamiento de sangre ahora"".

-- @antonioguterres tras el horrendo ataque a un hospital que atendía a madres y niños, en Mariupol, Ucrania. https://t.co/DVeYynEIJx https://t.co/H2CVbWs22K",104,54,215,"es","https://news.un.org/es/story/2022/03/1505392","photo","TweetDeck",,FALSE
"ONU_es","xx1502009372951691272","2022-03-10 19:51:55","Estamos horrorizados por el ataque reportado hoy en un hospital de maternidad en #Mariupol, #Ucrania.

Declaración de @unicefchief.",0,37,139,"es",,,"Twitter Web App","Mariupol Ucrania",TRUE
"ONU_es","xx1501999030548709384","2022-03-10 19:10:49","Las mujeres aportan una perspectiva única como juezas, sin embargo, están subrepresentadas. 

En este primer Día de las Juezas, pidamos la participación igualitaria de las mujeres en todos los niveles del sistema judicial. 
https://t.co/nGrMWrc6NH https://t.co/1Ejr1qbFpU",107,39,247,"es","https://www.un.org/es/observances/women-judges-day","photo","TweetDeck",,FALSE
"ONU_es","xx1501921566136877056","2022-03-10 14:03:00","Los niños saludables y bien alimentados aprenden mejor.

El programa de alimentación escolar del @wfp_es garantiza que las niñas y los niños de las familias más vulnerables prosperen y logren su máximo potencial. Más en este Día de las Comidas Escolares: https://t.co/Yb0P0sgxtc https://t.co/P9daZzjOBW",53,24,278,"es","https://es.wfp.org/comidas-escolares","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1501861671567982602","2022-03-10 10:05:00","Necesitamos más #MujeresEnLaJusticia para garantizar que los tribunales representen a todos sus ciudadanos, aborden sus preocupaciones y dicten sentencias sólidas.

Más en este primer Día de las Juezas: https://t.co/nGrMWqUvp7 https://t.co/T1vWtcrLrf",120,60,226,"es","https://www.un.org/es/observances/women-judges-day","photo","Twitter Media Studio","MujeresEnLaJusticia",FALSE
"ONU_es","xx1501725020602736644","2022-03-10 01:02:00","<U+0001F4F8>: Preámbulo de la Carta de la ONU. 

El uso de la fuerza de un país contra otro está mal y va en contra de la Carta. 

@antonioguterres subrayó que los valores de la Carta deben prevalecer: ""Nunca debemos darnos por vencidos"". https://t.co/EbGbA0qWPJ https://t.co/qUPlxKZYa3",179,97,251,"es","https://www.un.org/es/about-us/un-charter","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1501680980339396613","2022-03-09 22:07:00","Las mujeres son fundamentales para encontrar soluciones a los mayores desafíos del mundo, como la recuperación de la #COVID19 y la #AcciónClimática.

Los #ObjetivosMundiales buscan que tengan la oportunidad de ayudar a construir un futuro mejor. https://t.co/JjqNpjDKmE https://t.co/22MiQNKUuR",129,48,269,"es","https://www.un.org/sustainabledevelopment/es/gender-equality/","photo","Twitter Media Studio","COVID19 AcciónClimática ObjetivosMundiales",FALSE
"ONU_es","xx1501595067773079552","2022-03-09 16:25:37","Afganistán
Camerún
República Centroafricana
Congo
Etiopía
Myanmar
Somalia
Estado de Palestina
Siria
Ucrania
Yemen

Y la lista continúa...

Los niños y niñas atrapados en conflictos, dondequiera que estén, deben ser protegidos de todo daño.
#NotATarget https://t.co/GP3H9Mlwzs",0,52,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1501588118578741248","2022-03-09 15:58:00","Lo que compartimos en línea puede tener consecuencias reales.

Ahora, circula mucha información falsa que puede desinformar a las personas y poner sus vidas en riesgo durante una crisis.

#PrometoPausar y verificar los datos antes de compartirlos. https://t.co/wIWfm4FJcI https://t.co/GmhUVew9Vb",95,42,271,"es","https://shareverified.com/es/","photo","TweetDeck","PrometoPausar",FALSE
"ONU_es","xx1501317586281111556","2022-03-08 22:03:00","El liderazgo de las mujeres y las niñas ayuda a crear un mundo mejor en:
<U+0001F331>conservación
<U+0001F331>agricultura
<U+0001F331>energías renovables
<U+0001F331>#AcciónClimática

Son agentes de cambio y deben ser parte de la solución para un futuro más sostenible: https://t.co/eFy42rJFn5 #8M #DíaDeLasMujeres https://t.co/5765daVrp2",152,65,270,"es","https://www.unwomen.org/es/noticias/articulo-explicativo/2022/03/articulo-explicativo-por-que-las-mujeres-deben-ocupar-un-lugar-preponderante-en-las-medidas-de-accion-por-el-clima","photo","Twitter Media Studio","AcciónClimática 8M DíaDeLasMujeres",FALSE
"ONU_es","xx1501256684995551235","2022-03-08 18:01:00","Los derechos de los refugiados son derechos humanos.

Millones de personas en todo el mundo se ven forzadas a huir de la violencia, la persecución, la guerra o los efectos del cambio climático. 

Así puedes apoyarlos y estar #ConLosRefugiados: https://t.co/4px61WvGcU https://t.co/V6WFdxvgM5",45,25,267,"es","https://www.acnur.org/get-involved.html","photo","Twitter Media Studio","ConLosRefugiados",FALSE
"ONU_es","xx1501214756778262538","2022-03-08 15:14:23","Asegurar la participación de mujeres en la construcción de paz no es solo un tema de derechos. Las mujeres son vitales en apuntalar los tres pilares de la #paz sostenible: recuperación económica y reconciliación, cohesión social y desarrollo y legitimidad política. #8M https://t.co/TkpV8kbD9n https://t.co/YmJ17RBsYH",0,148,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1501214689329565705","2022-03-08 15:14:07","<U+0001F4E3> El mundo necesita paz <U+262E><U+FE0F> e igualdad de género para un mañana sostenible <U+0001F30E>.

@ONUMujeres hace un llamado para que más mujeres y organizaciones feministas y de mujeres participen en las políticas de desarrollo sostenible y respuesta al #cambioclimático. 

#8M #DíaDeLasMujeres https://t.co/Y02MsgjPsV",0,72,140,"es",,,"Twitter Web App",,TRUE
"ONU_es","xx1501195531749675017","2022-03-08 13:58:00","Las mujeres y niñas desplazadas corren mayor riesgo de sufrir violencia de género.

ACNUR trabaja para proteger a las que se vieron forzadas a huir del conflicto en Ucrania. hhttps://www.acnur.org/emergencia-en-ucrania.html Vía @ACNURamericas #DíaDeLasMujeres https://t.co/1Zf6GtNUdB",239,100,259,"es",,"photo","TweetDeck","DíaDeLasMujeres",FALSE
"ONU_es","xx1501132365346877442","2022-03-08 09:47:00","El logro de los derechos de las mujeres es fundamental para alcanzar los #ObjetivosMundiales, la guía del mundo para un futuro mejor.

Mira cómo puedes contribuir a hacer realidad la igualdad de género: https://t.co/JjqNpjDKmE https://t.co/NiwrlZ16Pw",377,190,226,"es","https://www.un.org/sustainabledevelopment/es/gender-equality/","photo","Twitter Media Studio","ObjetivosMundiales",FALSE
"ONU_es","xx1501005026201784322","2022-03-08 01:21:00","En este #DíaDeLasMujeres mantengámonos unidas y unidos en solidaridad con las mujeres de Ucrania.

Sus necesidades deben ser una prioridad en la respuesta humanitaria.

Así trabaja @ONUMujeres en materia de paz y seguridad: https://t.co/0KCT2TNxY2 https://t.co/LG8dmwUG4Z",219,107,247,"es","https://www.unwomen.org/es/what-we-do/peace-and-security","photo","TweetDeck","DíaDeLasMujeres",FALSE
"ONU_es","xx1500958218125676548","2022-03-07 22:15:00","""Es hora de avanzar en los derechos de las mujeres. Este es el momento"".

-- @antonioguterres en el #DíaDeLasMujeres, este 8 de marzo.https://t.co/Yo0Bk6Bhhu https://t.co/UfRYUgVbSU",248,145,157,"es","https://www.un.org/es/observances/womens-day/message","photo","TweetDeck","DíaDeLasMujeres",FALSE
"ONU_es","xx1500927263822344193","2022-03-07 20:12:00","""Debemos hacer todo lo posible para evitar un accidente nuclear"".

-- @rafaelmgrossi, jefe del @iaeaorg, expresa preocupación por la seguridad a medida que surgen cuestionamientos sobre el control operativo de las centrales nucleares en Ucrania.
https://t.co/nqUU2bQp2D",41,24,269,"es","https://news.un.org/es/story/2022/03/1505092",,"TweetDeck",,FALSE
"ONU_es","xx1500895303720972292","2022-03-07 18:05:00","La licencia de maternidad pagada es un derecho humano universal.

Sin embargo, solo 98 de 185 países tienen leyes de que brindan a las madres una protección adecuada.

Más de la @OITnoticias en víspera del #DíaDeLasMujeres: https://t.co/vY2uf1P14t https://t.co/2uibHuhgsx",88,41,247,"es","https://www.ilo.org/global/about-the-ilo/newsroom/news/WCMS_838500/lang--es/index.htm","photo","TweetDeck","DíaDeLasMujeres",FALSE
"ONU_es","xx1500874815120580615","2022-03-07 16:43:35","<U+0001F4E3>El #DíaDeLasMujeres es una fecha para visibilizar el papel central e imprescindible que tienen las mujeres en todas las esferas de la sociedad, y comprometerse en  la lucha contra todas las formas de #discriminación y #violencias que sufren a diario las mujeres y las niñas. #8M https://t.co/TGDgM6cEPh",0,276,140,"es",,,"Twitter Web App","DíaDeLasMujeres",TRUE
"ONU_es","xx1500833655991803911","2022-03-07 14:00:02","<U+0001F3C3><U+200D><U+2640><U+FE0F> Haz ejercicio regularmente 
<U+0001F372> Come sano
<U+0001F634> Duerme lo suficiente
<U+0001F37A> Reduce el consumo de alcohol
<U+0001F5E3> Habla de tus sentimientos

Más recomendaciones de la @WHO para cuidar tu salud mental en este tiempo de incertidumbre: https://t.co/ujk5uZV1rv https://t.co/ShKuJw0KY2",147,66,243,"es","http://www.who.int/es/news-room/fact-sheets/detail/depression","photo","TweetDeck",,FALSE
"ONU_es","xx1500773250623811586","2022-03-07 10:00:00","<U+27A1><U+FE0F>Humanidad
<U+27A1><U+FE0F>Neutralidad
<U+27A1><U+FE0F>Imparcialidad
<U+27A1><U+FE0F>Independencia

Ya sea tras un desastre natural o en medio de un conflicto armado, nuestros colegas de @WFP_es están comprometidos a ayudar a las personas que sufren hambre. https://t.co/RhgO0liCDR https://t.co/LaKq78vu7F",58,28,240,"es","https://es.wfp.org/hambre-cero","photo","TweetDeck",,FALSE
"ONU_es","xx1500637359213142021","2022-03-07 01:00:01","El odio al otro se aprende.

Apostemos por la educación para vivir en armonía entre culturas, religiones y pueblos.

#DefiendeLosDerechosHumanos y promueve el respeto para todos hoy y siempre. https://t.co/O9l7Rs7cQQ <U+0001F4F7> @UNESCO_es https://t.co/agnaTSIfis",436,184,229,"es","https://www.un.org/es/fight-racism","photo","TweetDeck","DefiendeLosDerechosHumanos",FALSE
"ONU_es","xx1500592059371167744","2022-03-06 22:00:01","Los niños están muriendo.
Los niños están siendo heridos.

Los niños en Ucrania están viviendo un profundo trauma debido a la violencia que les rodea. Necesitan paz ahora.

Ayuda a @UNICEF_es a reforzar su asistencia.
https://t.co/UY15FbU89z https://t.co/6utGIuFVBZ",221,118,241,"es","https://www.unicefusa.org/stories/unicef-children-are-bearing-brunt-intensifying-crisis-ukraine/39481?form=FUNKBHMZQDQ","photo","Twitter Media Studio",,FALSE
"ONU_es","xx1500531658918825985","2022-03-06 18:00:00","<U+0001F4F7>: ""El bien vence al mal"" es un monumento a la paz instalado en nuestra sede de NYC y compuesto por partes de misiles reales.

Para lograr un futuro pacífico y sostenible, el mundo debe librarse de las armas nucleares. https://t.co/gA4jtacmbK",433,114,218,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1500471267362807808","2022-03-06 14:00:02","""Cada fracción de grado es importante.
Cada voz puede generar un cambio.
Y, cada segundo cuenta"".

-- @antonioguterres renueva el llamado URGENTE a la #AcciónClimática tras el nuevo informe sobre cambio climático del @IPCC_CH. https://t.co/80VqxlzLBs https://t.co/jDO4BGPRB3",60,17,250,"es","https://www.ipcc.ch/report/ar6/wg2https://news.un.org/es/story/2022/02/1504702","photo","TweetDeck","AcciónClimática",FALSE
"ONU_es","xx1500410863055880193","2022-03-06 10:00:00","Acabar con el racismo, la discriminación, la xenofobia y el odio es una responsabilidad compartida.

Cada uno de nosotros puede tomar medidas para ponerles fin.

Mira cómo puedes ser parte del movimiento #CombateElRacismo. https://t.co/jwzhqvhg9z https://t.co/cN56JyKusq",145,52,246,"es","https://www.un.org/es/fight-racism/get-involved/engage","photo","TweetDeck","CombateElRacismo",FALSE
"ONU_es","xx1500290066547036161","2022-03-06 02:00:00","""La mera idea de un conflicto nuclear es simplemente inconcebible.

Nada justifica el uso de armas nucleares"".

-- @antonioguterres en la sesión especial de emergencia de la #UNGA. https://t.co/M99zeFFepH https://t.co/DCMoGKzvML",305,140,204,"es","https://news.un.org/es/story/2022/02/1504732","photo","TweetDeck","UNGA",FALSE
"ONU_es","xx1500229672428314624","2022-03-05 22:00:01","""Silencien las armas, ahora.

Abran la puerta al diálogo y la diplomacia, ahora"".

-- @antonioguterres sobre la necesidad de paz en el conflicto en Ucrania. https://t.co/FLr0MGESAA",533,194,156,"es",,"photo","TweetDeck",,FALSE
"ONU_es","xx1500169272844238852","2022-03-05 18:00:01","En la sesión histórica, ""Unidos por la paz"", la #UNGA adoptó una resolución que exige a Rusia el cese inmediato del uso de la fuerza contra Ucrania y el retiro de sus fuerzas militares. https://t.co/l8Msr2gtsN https://t.co/59AgmAWvCE",299,116,209,"es","https://news.un.org/es/story/2022/03/1504852","photo","Twitter Media Studio","UNGA",FALSE
"ONU_es","xx1500108874652786688","2022-03-05 14:00:01","¿Cuándo y cómo se despliega una nueva operación de @UNPeacekeeping?

El Consejo de Seguridad toma la decisión de crear una nueva misión de paz y cuál será su mandato. Descubre más: https://t.co/cuc0Pl9BG7 https://t.co/eLHE9KSPIU",94,27,204,"es","https://peacekeeping.un.org/es/forming-new-operation","photo","TweetDeck",,FALSE
"ONU_es","xx1500048481234292738","2022-03-05 10:00:02","141 a favor
 5 en contra
 35 abstenciones

Ese fue el resultado de la votación de la histórica sesión de la #UNGA, ""Unidos por la paz"".

La resolución exige a Rusia el cese inmediatamente del uso de la fuerza contra Ucrania y el retiro de sus tropas.  https://t.co/l8Msr2y4kl https://t.co/tpHWSyvWfw",281,127,275,"es","https://news.un.org/es/story/2022/03/1504852","photo","TweetDeck","UNGA",FALSE
"ONU_es","xx1499927677163257864","2022-03-05 02:00:00","La guerra no es la respuesta.

Necesitamos paz ahora.

Ante el deterioro de la situación en Ucrania, @antonioguterres afirma que seguirá haciendo todo lo posible para lograr un cese inmediato de las hostilidades. https://t.co/M99zeFnDy9

<U+0001F4F8>: @UNESCO_es https://t.co/h4mRf12bPf",383,168,251,"es","https://news.un.org/es/story/2022/02/1504732","photo","TweetDeck",,FALSE
"ONU_es","xx1499897479109787648","2022-03-05 00:00:00","Ucrania: El Consejo de Derechos Humanos adoptó una resolución que llama al retiro de las tropas rusas y a la creación de una comisión independiente para investigar posibles violaciones de derechos humanos.
https://t.co/keYsgCjEok",77,35,229,"es","https://news.un.org/es/story/2022/03/1505012",,"TweetDeck",,FALSE
